DateTime,EndDateTime,DeviceId,Aggregation,AppName,AppPublisher
"3/31/2023 12:00:00 AM +00:00","3/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"3/31/2023 12:00:00 AM +00:00","3/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"3/31/2023 12:00:00 AM +00:00","3/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/31/2023 12:00:00 AM +00:00","3/31/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/30/2023 12:00:00 AM +00:00","3/30/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"3/30/2023 12:00:00 AM +00:00","3/30/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"3/30/2023 12:00:00 AM +00:00","3/30/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/30/2023 12:00:00 AM +00:00","3/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/29/2023 12:00:00 AM +00:00","3/29/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"3/29/2023 12:00:00 AM +00:00","3/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/29/2023 12:00:00 AM +00:00","3/29/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/28/2023 12:00:00 AM +00:00","3/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/27/2023 12:00:00 AM +00:00","3/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/26/2023 12:00:00 AM +00:00","3/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/26/2023 12:00:00 AM +00:00","3/26/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/25/2023 12:00:00 AM +00:00","3/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/24/2023 12:00:00 AM +00:00","3/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/23/2023 12:00:00 AM +00:00","3/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/22/2023 12:00:00 AM +00:00","3/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/21/2023 12:00:00 AM +00:00","3/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/20/2023 12:00:00 AM +00:00","3/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/19/2023 12:00:00 AM +00:00","3/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/18/2023 12:00:00 AM +00:00","3/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/18/2023 12:00:00 AM +00:00","3/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/17/2023 12:00:00 AM +00:00","3/17/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"3/17/2023 12:00:00 AM +00:00","3/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/16/2023 12:00:00 AM +00:00","3/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/15/2023 12:00:00 AM +00:00","3/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/14/2023 12:00:00 AM +00:00","3/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"3/14/2023 12:00:00 AM +00:00","3/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/14/2023 12:00:00 AM +00:00","3/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/14/2023 12:00:00 AM +00:00","3/14/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"3/13/2023 12:00:00 AM +00:00","3/13/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"3/13/2023 12:00:00 AM +00:00","3/13/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/13/2023 12:00:00 AM +00:00","3/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/12/2023 12:00:00 AM +00:00","3/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/12/2023 12:00:00 AM +00:00","3/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/11/2023 12:00:00 AM +00:00","3/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/10/2023 12:00:00 AM +00:00","3/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/10/2023 12:00:00 AM +00:00","3/10/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"3/9/2023 12:00:00 AM +00:00","3/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/8/2023 12:00:00 AM +00:00","3/8/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/8/2023 12:00:00 AM +00:00","3/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/7/2023 12:00:00 AM +00:00","3/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/6/2023 12:00:00 AM +00:00","3/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/5/2023 12:00:00 AM +00:00","3/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/5/2023 12:00:00 AM +00:00","3/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/4/2023 12:00:00 AM +00:00","3/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/4/2023 12:00:00 AM +00:00","3/4/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"3/3/2023 12:00:00 AM +00:00","3/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/3/2023 12:00:00 AM +00:00","3/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/2/2023 12:00:00 AM +00:00","3/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"3/2/2023 12:00:00 AM +00:00","3/2/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/1/2023 12:00:00 AM +00:00","3/1/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"3/1/2023 12:00:00 AM +00:00","3/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/28/2023 12:00:00 AM +00:00","2/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/27/2023 12:00:00 AM +00:00","2/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/27/2023 12:00:00 AM +00:00","2/27/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/26/2023 12:00:00 AM +00:00","2/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/26/2023 12:00:00 AM +00:00","2/26/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/25/2023 12:00:00 AM +00:00","2/25/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/25/2023 12:00:00 AM +00:00","2/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/24/2023 12:00:00 AM +00:00","2/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/24/2023 12:00:00 AM +00:00","2/24/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/23/2023 12:00:00 AM +00:00","2/23/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/23/2023 12:00:00 AM +00:00","2/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/22/2023 12:00:00 AM +00:00","2/22/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/22/2023 12:00:00 AM +00:00","2/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/21/2023 12:00:00 AM +00:00","2/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/21/2023 12:00:00 AM +00:00","2/21/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/20/2023 12:00:00 AM +00:00","2/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/20/2023 12:00:00 AM +00:00","2/20/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/20/2023 12:00:00 AM +00:00","2/20/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/19/2023 12:00:00 AM +00:00","2/19/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/19/2023 12:00:00 AM +00:00","2/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/18/2023 12:00:00 AM +00:00","2/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/17/2023 12:00:00 AM +00:00","2/17/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/17/2023 12:00:00 AM +00:00","2/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/16/2023 12:00:00 AM +00:00","2/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/16/2023 12:00:00 AM +00:00","2/16/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/15/2023 12:00:00 AM +00:00","2/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/14/2023 12:00:00 AM +00:00","2/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/14/2023 12:00:00 AM +00:00","2/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/13/2023 12:00:00 AM +00:00","2/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/13/2023 12:00:00 AM +00:00","2/13/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/12/2023 12:00:00 AM +00:00","2/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/11/2023 12:00:00 AM +00:00","2/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/11/2023 12:00:00 AM +00:00","2/11/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/10/2023 12:00:00 AM +00:00","2/10/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/10/2023 12:00:00 AM +00:00","2/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/10/2023 12:00:00 AM +00:00","2/10/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/9/2023 12:00:00 AM +00:00","2/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/9/2023 12:00:00 AM +00:00","2/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/9/2023 12:00:00 AM +00:00","2/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/8/2023 12:00:00 AM +00:00","2/8/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/8/2023 12:00:00 AM +00:00","2/8/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"2/8/2023 12:00:00 AM +00:00","2/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/8/2023 12:00:00 AM +00:00","2/8/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/7/2023 12:00:00 AM +00:00","2/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"2/7/2023 12:00:00 AM +00:00","2/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/7/2023 12:00:00 AM +00:00","2/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/7/2023 12:00:00 AM +00:00","2/7/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"2/7/2023 12:00:00 AM +00:00","2/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/6/2023 12:00:00 AM +00:00","2/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"2/6/2023 12:00:00 AM +00:00","2/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/6/2023 12:00:00 AM +00:00","2/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/5/2023 12:00:00 AM +00:00","2/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/5/2023 12:00:00 AM +00:00","2/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/4/2023 12:00:00 AM +00:00","2/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/4/2023 12:00:00 AM +00:00","2/4/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/4/2023 12:00:00 AM +00:00","2/4/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"2/3/2023 12:00:00 AM +00:00","2/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/3/2023 12:00:00 AM +00:00","2/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/2/2023 12:00:00 AM +00:00","2/2/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"2/1/2023 12:00:00 AM +00:00","2/1/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"2/1/2023 12:00:00 AM +00:00","2/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"2/1/2023 12:00:00 AM +00:00","2/1/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/31/2023 12:00:00 AM +00:00","1/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/31/2023 12:00:00 AM +00:00","1/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"1/31/2023 12:00:00 AM +00:00","1/31/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/31/2023 12:00:00 AM +00:00","1/31/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/30/2023 12:00:00 AM +00:00","1/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/30/2023 12:00:00 AM +00:00","1/30/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/29/2023 12:00:00 AM +00:00","1/29/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/29/2023 12:00:00 AM +00:00","1/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/28/2023 12:00:00 AM +00:00","1/28/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/28/2023 12:00:00 AM +00:00","1/28/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/28/2023 12:00:00 AM +00:00","1/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/27/2023 12:00:00 AM +00:00","1/27/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/27/2023 12:00:00 AM +00:00","1/27/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"1/27/2023 12:00:00 AM +00:00","1/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/27/2023 12:00:00 AM +00:00","1/27/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/26/2023 12:00:00 AM +00:00","1/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/26/2023 12:00:00 AM +00:00","1/26/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"1/25/2023 12:00:00 AM +00:00","1/25/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/25/2023 12:00:00 AM +00:00","1/25/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/25/2023 12:00:00 AM +00:00","1/25/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"1/25/2023 12:00:00 AM +00:00","1/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/24/2023 12:00:00 AM +00:00","1/24/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/24/2023 12:00:00 AM +00:00","1/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/23/2023 12:00:00 AM +00:00","1/23/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"1/23/2023 12:00:00 AM +00:00","1/23/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/23/2023 12:00:00 AM +00:00","1/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/22/2023 12:00:00 AM +00:00","1/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/21/2023 12:00:00 AM +00:00","1/21/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/21/2023 12:00:00 AM +00:00","1/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/21/2023 12:00:00 AM +00:00","1/21/2023 11:59:59 PM +00:00",,Daily,Minecraft for Android,Microsoft Studios
"1/20/2023 12:00:00 AM +00:00","1/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,Bing,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,support.microsoft.com,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,MSN Web,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/19/2023 12:00:00 AM +00:00","1/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/18/2023 12:00:00 AM +00:00","1/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"1/18/2023 12:00:00 AM +00:00","1/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/18/2023 12:00:00 AM +00:00","1/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/17/2023 12:00:00 AM +00:00","1/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/17/2023 12:00:00 AM +00:00","1/17/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/16/2023 12:00:00 AM +00:00","1/16/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"1/16/2023 12:00:00 AM +00:00","1/16/2023 11:59:59 PM +00:00",,Daily,account.microsoft.com,Microsoft Corporation
"1/16/2023 12:00:00 AM +00:00","1/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/16/2023 12:00:00 AM +00:00","1/16/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/15/2023 12:00:00 AM +00:00","1/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/14/2023 12:00:00 AM +00:00","1/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/14/2023 12:00:00 AM +00:00","1/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/13/2023 12:00:00 AM +00:00","1/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/13/2023 12:00:00 AM +00:00","1/13/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/12/2023 12:00:00 AM +00:00","1/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/12/2023 12:00:00 AM +00:00","1/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/12/2023 12:00:00 AM +00:00","1/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/11/2023 12:00:00 AM +00:00","1/11/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/11/2023 12:00:00 AM +00:00","1/11/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/11/2023 12:00:00 AM +00:00","1/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/10/2023 12:00:00 AM +00:00","1/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/9/2023 12:00:00 AM +00:00","1/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/9/2023 12:00:00 AM +00:00","1/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"1/8/2023 12:00:00 AM +00:00","1/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/7/2023 12:00:00 AM +00:00","1/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/6/2023 12:00:00 AM +00:00","1/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Access,Microsoft Corporation
"1/6/2023 12:00:00 AM +00:00","1/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/5/2023 12:00:00 AM +00:00","1/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/5/2023 12:00:00 AM +00:00","1/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"1/5/2023 12:00:00 AM +00:00","1/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/4/2023 12:00:00 AM +00:00","1/4/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/4/2023 12:00:00 AM +00:00","1/4/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"1/4/2023 12:00:00 AM +00:00","1/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/3/2023 12:00:00 AM +00:00","1/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"1/3/2023 12:00:00 AM +00:00","1/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"1/3/2023 12:00:00 AM +00:00","1/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/2/2023 12:00:00 AM +00:00","1/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"1/1/2023 12:00:00 AM +00:00","1/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/31/2022 12:00:00 AM +00:00","12/31/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/30/2022 12:00:00 AM +00:00","12/30/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/29/2022 12:00:00 AM +00:00","12/29/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/28/2022 12:00:00 AM +00:00","12/28/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/28/2022 12:00:00 AM +00:00","12/28/2022 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"12/28/2022 12:00:00 AM +00:00","12/28/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/27/2022 12:00:00 AM +00:00","12/27/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/26/2022 12:00:00 AM +00:00","12/26/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/26/2022 12:00:00 AM +00:00","12/26/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/25/2022 12:00:00 AM +00:00","12/25/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/24/2022 12:00:00 AM +00:00","12/24/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/23/2022 12:00:00 AM +00:00","12/23/2022 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"12/23/2022 12:00:00 AM +00:00","12/23/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/23/2022 12:00:00 AM +00:00","12/23/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/22/2022 12:00:00 AM +00:00","12/22/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/21/2022 12:00:00 AM +00:00","12/21/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/20/2022 12:00:00 AM +00:00","12/20/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/19/2022 12:00:00 AM +00:00","12/19/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/18/2022 12:00:00 AM +00:00","12/18/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/17/2022 12:00:00 AM +00:00","12/17/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/16/2022 12:00:00 AM +00:00","12/16/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/15/2022 12:00:00 AM +00:00","12/15/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/14/2022 12:00:00 AM +00:00","12/14/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/14/2022 12:00:00 AM +00:00","12/14/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/13/2022 12:00:00 AM +00:00","12/13/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/13/2022 12:00:00 AM +00:00","12/13/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/12/2022 12:00:00 AM +00:00","12/12/2022 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"12/12/2022 12:00:00 AM +00:00","12/12/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"12/11/2022 12:00:00 AM +00:00","12/11/2022 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
